city,city_ibge_code,date,epidemiological_week,estimated_population,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,place_type,state,new_confirmed,new_deaths
São José do Rio Preto,3549805.0,2021-07-13,202128,464983.0,460671.0,False,False,86852,18678.532330000002,2021-07-13,0.0296,2568,483,city,SP,204,4
São José do Rio Preto,3549805.0,2021-07-14,202128,464983.0,460671.0,False,False,87106,18733.15799,2021-07-14,0.0296,2576,484,city,SP,254,8
São José do Rio Preto,3549805.0,2021-07-15,202128,464983.0,460671.0,False,False,87314,18777.8908,2021-07-15,0.0296,2581,485,city,SP,208,5
São José do Rio Preto,3549805.0,2021-07-16,202128,464983.0,460671.0,False,False,87712,18863.48533,2021-07-16,0.0295,2590,486,city,SP,398,9
São José do Rio Preto,3549805.0,2021-07-17,202128,464983.0,460671.0,False,False,88053,18936.82135,2021-07-17,0.0295,2596,487,city,SP,341,6
São José do Rio Preto,3549805.0,2021-07-18,202129,464983.0,460671.0,False,False,88073,18941.122580000003,2021-07-18,0.0295,2602,488,city,SP,20,6
São José do Rio Preto,3549805.0,2021-07-19,202129,464983.0,460671.0,False,False,88140,18955.53171,2021-07-19,0.0296,2609,489,city,SP,67,7
São José do Rio Preto,3549805.0,2021-07-20,202129,464983.0,460671.0,False,False,88164,18960.69319,2021-07-20,0.0297,2618,490,city,SP,24,9
São José do Rio Preto,3549805.0,2021-07-21,202129,464983.0,460671.0,False,False,88582,19050.58895,2021-07-21,0.0296,2620,491,city,SP,418,2
São José do Rio Preto,3549805.0,2021-07-22,202129,464983.0,460671.0,False,False,88926,19124.57015,2021-07-22,0.0295,2627,492,city,SP,344,7
São José do Rio Preto,3549805.0,2021-07-23,202129,464983.0,460671.0,False,False,89087,19159.195069999998,2021-07-23,0.0295,2632,493,city,SP,161,5
São José do Rio Preto,3549805.0,2021-07-24,202129,464983.0,460671.0,False,True,89087,19159.195069999998,2021-07-23,0.0295,2632,494,city,SP,0,0
São José do Rio Preto,3549805.0,2021-07-25,202130,464983.0,460671.0,False,False,89332,19211.885169999998,2021-07-25,0.0295,2639,495,city,SP,245,7
São José do Rio Preto,3549805.0,2021-07-26,202130,464983.0,460671.0,False,True,89332,19211.885169999998,2021-07-25,0.0295,2639,496,city,SP,0,0
São José do Rio Preto,3549805.0,2021-07-27,202130,464983.0,460671.0,False,False,89540,19256.617980000003,2021-07-27,0.0296,2646,497,city,SP,208,7
São José do Rio Preto,3549805.0,2021-07-28,202130,464983.0,460671.0,False,True,89540,19256.617980000003,2021-07-27,0.0296,2646,498,city,SP,0,0
São José do Rio Preto,3549805.0,2021-07-29,202130,464983.0,460671.0,False,True,89540,19256.617980000003,2021-07-27,0.0296,2646,499,city,SP,0,0
São José do Rio Preto,3549805.0,2021-07-30,202130,464983.0,460671.0,False,False,90164,19390.816440000002,2021-07-30,0.0295,2659,500,city,SP,624,13
São José do Rio Preto,3549805.0,2021-07-31,202130,464983.0,460671.0,False,False,90348,19430.38778,2021-07-31,0.0295,2665,501,city,SP,184,6
São José do Rio Preto,3549805.0,2021-08-01,202131,464983.0,460671.0,False,False,90495,19462.00184,2021-08-01,0.0295,2669,502,city,SP,147,4
São José do Rio Preto,3549805.0,2021-08-02,202131,464983.0,460671.0,False,False,90530,19469.52899,2021-08-02,0.0295,2671,503,city,SP,35,2
São José do Rio Preto,3549805.0,2021-08-03,202131,464983.0,460671.0,False,False,90640,19493.18577,2021-08-03,0.0295,2677,504,city,SP,110,6
São José do Rio Preto,3549805.0,2021-08-04,202131,464983.0,460671.0,False,False,90729,19512.326259999998,2021-08-04,0.0296,2684,505,city,SP,89,7
São José do Rio Preto,3549805.0,2021-08-05,202131,464983.0,460671.0,False,True,90729,19512.326259999998,2021-08-04,0.0296,2684,506,city,SP,0,0
São José do Rio Preto,3549805.0,2021-08-06,202131,464983.0,460671.0,False,False,91074,19586.52252,2021-08-06,0.0295,2691,507,city,SP,345,7
São José do Rio Preto,3549805.0,2021-08-07,202131,464983.0,460671.0,False,True,91074,19586.52252,2021-08-06,0.0295,2691,508,city,SP,0,0
São José do Rio Preto,3549805.0,2021-08-08,202132,464983.0,460671.0,False,True,91074,19586.52252,2021-08-06,0.0295,2691,509,city,SP,0,0
São José do Rio Preto,3549805.0,2021-08-09,202132,464983.0,460671.0,False,False,91265,19627.599290000002,2021-08-09,0.0296,2697,510,city,SP,191,6
São José do Rio Preto,3549805.0,2021-08-10,202132,464983.0,460671.0,False,False,91376,19651.47113,2021-08-10,0.0296,2701,511,city,SP,111,4
São José do Rio Preto,3549805.0,2021-08-11,202132,464983.0,460671.0,False,False,91464,19670.39655,2021-08-11,0.0295,2702,512,city,SP,88,1
São José do Rio Preto,3549805.0,2021-08-12,202132,464983.0,460671.0,False,False,91610,19701.79555,2021-08-12,0.0295,2706,513,city,SP,146,4
São José do Rio Preto,3549805.0,2021-08-13,202132,464983.0,460671.0,False,False,91712,19723.73184,2021-08-13,0.0295,2708,514,city,SP,102,2
São José do Rio Preto,3549805.0,2021-08-14,202132,464983.0,460671.0,False,False,91808,19744.37775,2021-08-14,0.0296,2713,515,city,SP,96,5
São José do Rio Preto,3549805.0,2021-08-15,202133,464983.0,460671.0,False,False,91874,19758.571819999997,2021-08-15,0.0296,2715,516,city,SP,66,2
São José do Rio Preto,3549805.0,2021-08-16,202133,464983.0,460671.0,False,False,91907,19765.66885,2021-08-16,0.0296,2716,517,city,SP,33,1
São José do Rio Preto,3549805.0,2021-08-17,202133,464983.0,460671.0,False,False,91993,19784.16415,2021-08-17,0.0296,2725,518,city,SP,86,9
São José do Rio Preto,3549805.0,2021-08-18,202133,464983.0,460671.0,False,False,92080,19802.874509999998,2021-08-18,0.0296,2727,519,city,SP,87,2
São José do Rio Preto,3549805.0,2021-08-19,202133,464983.0,460671.0,False,False,92251,19839.65005,2021-08-19,0.0296,2729,520,city,SP,171,2
São José do Rio Preto,3549805.0,2021-08-20,202133,464983.0,460671.0,False,False,92336,19857.93029,2021-08-20,0.0296,2729,521,city,SP,85,0
São José do Rio Preto,3549805.0,2021-08-21,202133,464983.0,460671.0,False,True,92336,19857.93029,2021-08-20,0.0296,2729,522,city,SP,0,0
São José do Rio Preto,3549805.0,2021-08-22,202134,464983.0,460671.0,False,True,92336,19857.93029,2021-08-20,0.0296,2729,523,city,SP,0,0
São José do Rio Preto,3549805.0,2021-08-23,202134,464983.0,460671.0,False,False,92516,19896.64138,2021-08-23,0.0296,2736,524,city,SP,180,7
São José do Rio Preto,3549805.0,2021-08-24,202134,464983.0,460671.0,False,False,92604,19915.56681,2021-08-24,0.0296,2738,525,city,SP,88,2
São José do Rio Preto,3549805.0,2021-08-25,202134,464983.0,460671.0,False,False,92709,19938.14828,2021-08-25,0.0295,2739,526,city,SP,105,1
São José do Rio Preto,3549805.0,2021-08-26,202134,464983.0,460671.0,False,False,92758,19948.6863,2021-08-26,0.0296,2742,527,city,SP,49,3
São José do Rio Preto,3549805.0,2021-08-27,202134,464983.0,460671.0,False,False,92824,19962.88036,2021-08-27,0.0296,2747,528,city,SP,66,5
São José do Rio Preto,3549805.0,2021-08-28,202134,464983.0,460671.0,False,True,92824,19962.88036,2021-08-27,0.0296,2747,529,city,SP,0,0
São José do Rio Preto,3549805.0,2021-08-29,202135,464983.0,460671.0,False,False,92956,19991.2685,2021-08-29,0.0296,2750,530,city,SP,132,3
São José do Rio Preto,3549805.0,2021-08-30,202135,464983.0,460671.0,False,False,92984,19997.29022,2021-08-30,0.0296,2748,531,city,SP,28,-2
São José do Rio Preto,3549805.0,2021-08-31,202135,464983.0,460671.0,False,False,93050,20011.48429,2021-08-31,0.0295,2749,532,city,SP,66,1
São José do Rio Preto,3549805.0,2021-09-01,202135,464983.0,460671.0,False,False,93125,20027.61391,2021-09-01,0.0295,2750,533,city,SP,75,1
São José do Rio Preto,3549805.0,2021-09-02,202135,464983.0,460671.0,False,False,93187,20040.94773,2021-09-02,0.0295,2752,534,city,SP,62,2
São José do Rio Preto,3549805.0,2021-09-03,202135,464983.0,460671.0,False,False,93252,20054.92674,2021-09-03,0.0295,2754,535,city,SP,65,2
São José do Rio Preto,3549805.0,2021-09-04,202135,464983.0,460671.0,False,True,93252,20054.92674,2021-09-03,0.0295,2754,536,city,SP,0,0
São José do Rio Preto,3549805.0,2021-09-05,202136,464983.0,460671.0,False,False,93365,20079.2287,2021-09-05,0.0295,2757,537,city,SP,113,3
São José do Rio Preto,3549805.0,2021-09-06,202136,464983.0,460671.0,False,False,93373,20080.9492,2021-09-06,0.0295,2758,538,city,SP,8,1
São José do Rio Preto,3549805.0,2021-09-07,202136,464983.0,460671.0,False,False,93416,20090.19685,2021-09-07,0.0295,2759,539,city,SP,43,1
São José do Rio Preto,3549805.0,2021-09-08,202136,464983.0,460671.0,False,False,93451,20097.724,2021-09-08,0.0295,2760,540,city,SP,35,1
São José do Rio Preto,3549805.0,2021-09-09,202136,464983.0,460671.0,False,False,93459,20099.4445,2021-09-09,0.0296,2762,541,city,SP,8,2
São José do Rio Preto,3549805.0,2021-09-10,202136,464983.0,460671.0,False,False,93460,20099.65956,2021-09-10,0.0296,2762,542,city,SP,1,0
São José do Rio Preto,3549805.0,2021-09-11,202136,464983.0,460671.0,False,True,93460,20099.65956,2021-09-10,0.0296,2762,543,city,SP,0,0
São José do Rio Preto,3549805.0,2021-09-12,202137,464983.0,460671.0,False,False,93489,20105.89634,2021-09-12,0.0296,2767,544,city,SP,29,5
São José do Rio Preto,3549805.0,2021-09-13,202137,464983.0,460671.0,False,False,93490,20106.111409999998,2021-09-13,0.0296,2769,545,city,SP,1,2
São José do Rio Preto,3549805.0,2021-09-14,202137,464983.0,460671.0,False,False,93496,20107.40178,2021-09-14,0.0296,2769,546,city,SP,6,0
São José do Rio Preto,3549805.0,2021-09-15,202137,464983.0,460671.0,False,False,93525,20113.63856,2021-09-15,0.0296,2770,547,city,SP,29,1
São José do Rio Preto,3549805.0,2021-09-16,202137,464983.0,460671.0,False,True,93525,20113.63856,2021-09-15,0.0296,2770,548,city,SP,0,0
São José do Rio Preto,3549805.0,2021-09-17,202137,464983.0,460671.0,False,True,93525,20113.63856,2021-09-15,0.0296,2770,549,city,SP,0,0
São José do Rio Preto,3549805.0,2021-09-18,202137,464983.0,460671.0,False,True,93525,20113.63856,2021-09-15,0.0296,2770,550,city,SP,0,0
São José do Rio Preto,3549805.0,2021-09-19,202138,464983.0,460671.0,False,False,94747,20376.44387,2021-09-19,0.0293,2773,551,city,SP,1222,3
São José do Rio Preto,3549805.0,2021-09-20,202138,464983.0,460671.0,False,False,94759,20379.02461,2021-09-20,0.0293,2773,552,city,SP,12,0
São José do Rio Preto,3549805.0,2021-09-21,202138,464983.0,460671.0,False,False,94775,20382.4656,2021-09-21,0.0293,2778,553,city,SP,16,5
São José do Rio Preto,3549805.0,2021-09-22,202138,464983.0,460671.0,False,False,94813,20390.63794,2021-09-22,0.0293,2781,554,city,SP,38,3
São José do Rio Preto,3549805.0,2021-09-23,202138,464983.0,460671.0,False,False,94864,20401.60608,2021-09-23,0.0293,2782,555,city,SP,51,1
São José do Rio Preto,3549805.0,2021-09-24,202138,464983.0,460671.0,False,False,94908,20411.06879,2021-09-24,0.0293,2783,556,city,SP,44,1
São José do Rio Preto,3549805.0,2021-09-25,202138,464983.0,460671.0,False,True,94908,20411.06879,2021-09-24,0.0293,2783,557,city,SP,0,0
São José do Rio Preto,3549805.0,2021-09-26,202139,464983.0,460671.0,False,True,94908,20411.06879,2021-09-24,0.0293,2783,558,city,SP,0,0
São José do Rio Preto,3549805.0,2021-09-27,202139,464983.0,460671.0,False,True,94908,20411.06879,2021-09-24,0.0293,2783,559,city,SP,0,0
São José do Rio Preto,3549805.0,2021-09-28,202139,464983.0,460671.0,False,False,95009,20432.79002,2021-09-28,0.0293,2788,560,city,SP,101,5
São José do Rio Preto,3549805.0,2021-09-29,202139,464983.0,460671.0,False,False,95057,20443.11297,2021-09-29,0.0294,2791,561,city,SP,48,3
São José do Rio Preto,3549805.0,2021-09-30,202139,464983.0,460671.0,False,True,95057,20443.11297,2021-09-29,0.0294,2791,562,city,SP,0,0
São José do Rio Preto,3549805.0,2021-10-01,202139,464983.0,460671.0,False,False,95146,20462.25346,2021-10-01,0.0293,2792,563,city,SP,89,1
São José do Rio Preto,3549805.0,2021-10-02,202139,464983.0,460671.0,False,True,95146,20462.25346,2021-10-01,0.0293,2792,564,city,SP,0,0
São José do Rio Preto,3549805.0,2021-10-03,202140,464983.0,460671.0,False,True,95146,20462.25346,2021-10-01,0.0293,2792,565,city,SP,0,0
São José do Rio Preto,3549805.0,2021-10-04,202140,464983.0,460671.0,False,True,95146,20462.25346,2021-10-01,0.0293,2792,566,city,SP,0,0
São José do Rio Preto,3549805.0,2021-10-05,202140,464983.0,460671.0,False,True,95146,20462.25346,2021-10-01,0.0293,2792,567,city,SP,0,0
São José do Rio Preto,3549805.0,2021-10-06,202140,464983.0,460671.0,False,True,95146,20462.25346,2021-10-01,0.0293,2792,568,city,SP,0,0
São José do Rio Preto,3549805.0,2021-10-07,202140,464983.0,460671.0,False,True,95146,20462.25346,2021-10-01,0.0293,2792,569,city,SP,0,0
São José do Rio Preto,3549805.0,2021-10-08,202140,464983.0,460671.0,False,True,95146,20462.25346,2021-10-01,0.0293,2792,570,city,SP,0,0
São José do Rio Preto,3549805.0,2021-10-09,202140,464983.0,460671.0,False,True,95146,20462.25346,2021-10-01,0.0293,2792,571,city,SP,0,0
São José do Rio Preto,3549805.0,2021-10-10,202141,464983.0,460671.0,False,True,95146,20462.25346,2021-10-01,0.0293,2792,572,city,SP,0,0
São José do Rio Preto,3549805.0,2021-10-11,202141,464983.0,460671.0,False,True,95146,20462.25346,2021-10-01,0.0293,2792,573,city,SP,0,0
São José do Rio Preto,3549805.0,2021-10-12,202141,464983.0,460671.0,False,False,95466,20531.07318,2021-10-12,0.0293,2799,574,city,SP,320,7
São José do Rio Preto,3549805.0,2021-10-13,202141,464983.0,460671.0,False,False,95474,20532.79367,2021-10-13,0.0293,2800,575,city,SP,8,1
São José do Rio Preto,3549805.0,2021-10-14,202141,464983.0,460671.0,False,False,95520,20542.68651,2021-10-14,0.0293,2801,576,city,SP,46,1
São José do Rio Preto,3549805.0,2021-10-15,202141,464983.0,460671.0,False,False,95584,20556.45045,2021-10-15,0.0293,2801,577,city,SP,64,0
São José do Rio Preto,3549805.0,2021-10-16,202141,464983.0,460671.0,False,True,95584,20556.45045,2021-10-15,0.0293,2801,578,city,SP,0,0
São José do Rio Preto,3549805.0,2021-10-17,202142,464983.0,460671.0,False,True,95584,20556.45045,2021-10-15,0.0293,2801,579,city,SP,0,0
São José do Rio Preto,3549805.0,2021-10-18,202142,464983.0,460671.0,False,False,95630,20566.34329,2021-10-18,0.0293,2802,580,city,SP,46,1
São José do Rio Preto,3549805.0,2021-10-19,202142,464983.0,460671.0,False,False,95639,20568.27884,2021-10-19,0.0293,2804,581,city,SP,9,2
São José do Rio Preto,3549805.0,2021-10-20,202142,464983.0,460671.0,False,False,95680,20577.09637,2021-10-20,0.0293,2805,582,city,SP,41,1
São José do Rio Preto,3549805.0,2021-10-21,202142,464983.0,460671.0,False,False,95705,20582.47291,2021-10-21,0.0293,2806,583,city,SP,25,1
São José do Rio Preto,3549805.0,2021-10-22,202142,464983.0,460671.0,False,False,95722,20586.12896,2021-10-22,0.0293,2808,584,city,SP,17,2
São José do Rio Preto,3549805.0,2021-10-23,202142,464983.0,460671.0,False,True,95722,20586.12896,2021-10-22,0.0293,2808,585,city,SP,0,0
São José do Rio Preto,3549805.0,2021-10-24,202143,464983.0,460671.0,False,True,95722,20586.12896,2021-10-22,0.0293,2808,586,city,SP,0,0
São José do Rio Preto,3549805.0,2021-10-25,202143,464983.0,460671.0,False,False,95748,20591.720559999998,2021-10-25,0.0293,2809,587,city,SP,26,1
São José do Rio Preto,3549805.0,2021-10-26,202143,464983.0,460671.0,False,False,95758,20593.87117,2021-10-26,0.0294,2811,588,city,SP,10,2
São José do Rio Preto,3549805.0,2021-10-27,202143,464983.0,460671.0,False,False,95769,20596.23685,2021-10-27,0.0294,2812,589,city,SP,11,1
São José do Rio Preto,3549805.0,2021-10-28,202143,464983.0,460671.0,False,False,95803,20603.54895,2021-10-28,0.0293,2809,590,city,SP,34,-3
São José do Rio Preto,3549805.0,2021-10-29,202143,464983.0,460671.0,False,False,95811,20605.26944,2021-10-29,0.0293,2810,591,city,SP,8,1
São José do Rio Preto,3549805.0,2021-10-30,202143,464983.0,460671.0,False,True,95811,20605.26944,2021-10-29,0.0293,2810,592,city,SP,0,0
São José do Rio Preto,3549805.0,2021-10-31,202144,464983.0,460671.0,False,True,95811,20605.26944,2021-10-29,0.0293,2810,593,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-01,202144,464983.0,460671.0,False,True,95811,20605.26944,2021-10-29,0.0293,2810,594,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-02,202144,464983.0,460671.0,False,True,95811,20605.26944,2021-10-29,0.0293,2810,595,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-03,202144,464983.0,460671.0,False,False,95884,20620.96894,2021-11-03,0.0293,2810,596,city,SP,73,0
São José do Rio Preto,3549805.0,2021-11-04,202144,464983.0,460671.0,False,True,95884,20620.96894,2021-11-03,0.0293,2810,597,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-05,202144,464983.0,460671.0,False,True,95884,20620.96894,2021-11-03,0.0293,2810,598,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-06,202144,464983.0,460671.0,False,True,95884,20620.96894,2021-11-03,0.0293,2810,599,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-07,202145,464983.0,460671.0,False,False,95955,20636.23831,2021-11-07,0.0293,2812,600,city,SP,71,2
São José do Rio Preto,3549805.0,2021-11-08,202145,464983.0,460671.0,False,False,95960,20637.313619999997,2021-11-08,0.0293,2812,601,city,SP,5,0
São José do Rio Preto,3549805.0,2021-11-09,202145,464983.0,460671.0,False,False,95974,20640.324480000003,2021-11-09,0.0293,2812,602,city,SP,14,0
São José do Rio Preto,3549805.0,2021-11-10,202145,464983.0,460671.0,False,True,95974,20640.324480000003,2021-11-09,0.0293,2812,603,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-11,202145,464983.0,460671.0,False,False,96002,20646.34621,2021-11-11,0.0293,2812,604,city,SP,28,0
São José do Rio Preto,3549805.0,2021-11-12,202145,464983.0,460671.0,False,True,96002,20646.34621,2021-11-11,0.0293,2812,605,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-13,202145,464983.0,460671.0,False,True,96002,20646.34621,2021-11-11,0.0293,2812,606,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-14,202146,464983.0,460671.0,False,True,96002,20646.34621,2021-11-11,0.0293,2812,607,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-15,202146,464983.0,460671.0,False,True,96002,20646.34621,2021-11-11,0.0293,2812,608,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-16,202146,464983.0,460671.0,False,True,96002,20646.34621,2021-11-11,0.0293,2812,609,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-17,202146,464983.0,460671.0,False,True,96002,20646.34621,2021-11-11,0.0293,2812,610,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-18,202146,464983.0,460671.0,False,False,96045,20655.59386,2021-11-18,0.0294,2819,611,city,SP,43,7
São José do Rio Preto,3549805.0,2021-11-19,202146,464983.0,460671.0,False,True,96045,20655.59386,2021-11-18,0.0294,2819,612,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-20,202146,464983.0,460671.0,False,True,96045,20655.59386,2021-11-18,0.0294,2819,613,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-21,202147,464983.0,460671.0,False,True,96045,20655.59386,2021-11-18,0.0294,2819,614,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-22,202147,464983.0,460671.0,False,True,96045,20655.59386,2021-11-18,0.0294,2819,615,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-23,202147,464983.0,460671.0,False,False,96086,20664.41139,2021-11-23,0.0293,2820,616,city,SP,41,1
São José do Rio Preto,3549805.0,2021-11-24,202147,464983.0,460671.0,False,False,96097,20666.77706,2021-11-24,0.0293,2820,617,city,SP,11,0
São José do Rio Preto,3549805.0,2021-11-25,202147,464983.0,460671.0,False,True,96097,20666.77706,2021-11-24,0.0293,2820,618,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-26,202147,464983.0,460671.0,False,True,96097,20666.77706,2021-11-24,0.0293,2820,619,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-27,202147,464983.0,460671.0,False,True,96097,20666.77706,2021-11-24,0.0293,2820,620,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-28,202148,464983.0,460671.0,False,True,96097,20666.77706,2021-11-24,0.0293,2820,621,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-29,202148,464983.0,460671.0,False,True,96097,20666.77706,2021-11-24,0.0293,2820,622,city,SP,0,0
São José do Rio Preto,3549805.0,2021-11-30,202148,464983.0,460671.0,False,True,96097,20666.77706,2021-11-24,0.0293,2820,623,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-01,202148,464983.0,460671.0,False,True,96097,20666.77706,2021-11-24,0.0293,2820,624,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-02,202148,464983.0,460671.0,False,True,96097,20666.77706,2021-11-24,0.0293,2820,625,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-03,202148,464983.0,460671.0,False,True,96097,20666.77706,2021-11-24,0.0293,2820,626,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-04,202148,464983.0,460671.0,False,True,96097,20666.77706,2021-11-24,0.0293,2820,627,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-05,202149,464983.0,460671.0,False,True,96097,20666.77706,2021-11-24,0.0293,2820,628,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-06,202149,464983.0,460671.0,True,False,96187,20686.13261,2021-12-06,0.0294,2824,629,city,SP,90,4
São José do Rio Preto,3549805.0,2021-12-07,202149,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,630,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-08,202149,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,631,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-09,202149,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,632,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-10,202149,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,633,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-11,202149,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,634,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-12,202150,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,635,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-13,202150,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,636,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-14,202150,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,637,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-15,202150,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,638,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-16,202150,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,639,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-17,202150,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,640,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-18,202150,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,641,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-19,202151,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,642,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-20,202151,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,643,city,SP,0,0
São José do Rio Preto,3549805.0,2021-12-21,202151,464983.0,460671.0,False,True,96187,20686.13261,2021-12-06,0.0294,2824,644,city,SP,0,0
